Survey,Year,Quarter,Area,SubArea,AphiaID,Species,Age_0,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,DateofCalculation
NS-IBTS,2015,1,7,42F6,126417,Clupea harengus,0.0000,248.6668,25.5853,1.2479,0.0000,0.0000,,,,,,20170914
NS-IBTS,2015,1,7,42F6,126425,Sprattus sprattus,0.0000,143.1619,121.3316,13.0065,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,42F6,126436,Gadus morhua,0.0000,0.0000,0.0000,1.0000,2.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,42F6,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,42F6,126438,Merlangius merlangus,0.0000,32.0348,45.3240,9.5413,3.3000,2.8000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,42F6,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170914
NS-IBTS,2015,1,7,42F6,126444,Trisopterus esmarkii,0.0000,4.5000,0.5000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,42F6,127023,Scomber scombrus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,42F6,127143,Pleuronectes platessa,0.0000,0.3333,25.7763,77.4482,48.1047,10.8099,11.0662,2.5414,1.1898,0.7302,0.0000,20170914
NS-IBTS,2015,1,7,42F7,126417,Clupea harengus,0.0000,310.7235,25.2765,0.0000,0.0000,0.0000,,,,,,20170914
NS-IBTS,2015,1,7,42F7,126425,Sprattus sprattus,0.0000,82.0023,56.5954,6.9023,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,42F7,126436,Gadus morhua,0.0000,0.0000,1.0000,2.0000,1.0000,2.0000,1.0000,,,,,20170914
NS-IBTS,2015,1,7,42F7,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,42F7,126438,Merlangius merlangus,0.0000,3.8015,4.6270,0.9714,0.6000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,42F7,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170914
NS-IBTS,2015,1,7,42F7,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,42F7,127023,Scomber scombrus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,42F7,127143,Pleuronectes platessa,0.0000,0.0000,41.2929,166.1408,105.6815,25.0436,20.7570,3.2053,0.6566,2.2222,0.0000,20170914
NS-IBTS,2015,1,7,43F5,126417,Clupea harengus,0.0000,6724.7464,212.5480,3.5760,0.0000,1.2000,,,,,,20170914
NS-IBTS,2015,1,7,43F5,126425,Sprattus sprattus,0.0000,0.0000,1.2882,1.1118,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,43F5,126436,Gadus morhua,0.0000,6.0000,8.4000,0.0000,0.0000,1.2000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,43F5,126437,Melanogrammus aeglefinus,0.0000,192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,43F5,126438,Merlangius merlangus,0.0000,104.5884,316.7587,82.5376,0.9144,1.8288,0.0000,,,,,20170914
NS-IBTS,2015,1,7,43F5,126441,Pollachius virens,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170914
NS-IBTS,2015,1,7,43F5,126444,Trisopterus esmarkii,0.0000,54.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,43F5,127023,Scomber scombrus,0.0000,2.4000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,43F5,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.3105,5.7346,5.1844,4.8191,1.3799,0.3048,0.8667,0.6000,20170914
NS-IBTS,2015,1,7,43F6,126417,Clupea harengus,0.0000,9828.4546,585.2251,27.5283,7.5000,0.0000,,,,,,20170914
NS-IBTS,2015,1,7,43F6,126425,Sprattus sprattus,0.0000,6.0289,37.2858,14.6853,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,43F6,126436,Gadus morhua,0.0000,2.5000,1.5000,0.0000,0.0000,0.5000,0.5000,,,,,20170914
NS-IBTS,2015,1,7,43F6,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,43F6,126438,Merlangius merlangus,0.0000,175.0738,147.4938,4.4324,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,43F6,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170914
NS-IBTS,2015,1,7,43F6,126444,Trisopterus esmarkii,0.0000,1373.1250,17.3750,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,43F6,127023,Scomber scombrus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,43F6,127143,Pleuronectes platessa,0.0000,0.0000,0.0769,6.6748,23.7671,10.0110,11.4757,1.6459,0.9040,0.4444,0.0000,20170914
NS-IBTS,2015,1,7,43F7,126417,Clupea harengus,0.0000,240.3886,227.7986,10.0628,2.2500,0.0000,,,,,,20170914
NS-IBTS,2015,1,7,43F7,126425,Sprattus sprattus,0.0000,365.4141,178.3649,12.7210,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,43F7,126436,Gadus morhua,0.0000,0.7500,2.2500,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,43F7,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,43F7,126438,Merlangius merlangus,0.0000,10.1962,7.7129,1.0909,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,43F7,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170914
NS-IBTS,2015,1,7,43F7,126444,Trisopterus esmarkii,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,43F7,127023,Scomber scombrus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,43F7,127143,Pleuronectes platessa,0.0000,0.0000,22.4151,93.1235,70.2393,17.4222,15.5491,2.0690,0.1818,0.0000,0.0000,20170914
NS-IBTS,2015,1,7,44F5,126417,Clupea harengus,0.0000,0.0000,1.5000,2.0000,1.5000,1.0000,,,,,,20170914
NS-IBTS,2015,1,7,44F5,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,44F5,126436,Gadus morhua,0.0000,14.7500,38.7500,11.1667,5.1667,4.6667,0.5000,,,,,20170914
NS-IBTS,2015,1,7,44F5,126437,Melanogrammus aeglefinus,0.0000,10.0000,25.0000,12.6667,5.3333,1.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,44F5,126438,Merlangius merlangus,0.0000,0.0909,12.5535,145.2056,172.5667,120.0083,19.5750,,,,,20170914
NS-IBTS,2015,1,7,44F5,126441,Pollachius virens,0.0000,0.0000,0.0000,24.3719,33.3061,8.2257,1.5858,0.2753,0.2353,0.0000,0.0000,20170914
NS-IBTS,2015,1,7,44F5,126444,Trisopterus esmarkii,0.0000,7547.1050,358.1390,48.5000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,44F5,127023,Scomber scombrus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,7,44F5,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,3.0594,6.1188,2.0976,2.0067,0.5357,0.1818,0.0000,0.0000,20170914
NS-IBTS,2015,1,8,43F8,126417,Clupea harengus,0.0000,522.1452,1053.8922,32.7799,2.7566,0.1410,,,,,,20170914
NS-IBTS,2015,1,8,43F8,126425,Sprattus sprattus,0.0000,503.0491,21.7025,2.0998,0.0286,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,43F8,126436,Gadus morhua,0.0000,2.0000,1.0000,0.0000,2.5000,0.5000,1.0000,,,,,20170914
NS-IBTS,2015,1,8,43F8,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,43F8,126438,Merlangius merlangus,0.0000,3.9464,29.1647,2.8889,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,43F8,126441,Pollachius virens,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170914
NS-IBTS,2015,1,8,43F8,126444,Trisopterus esmarkii,0.0000,5.0000,1.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,43F8,127023,Scomber scombrus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,43F8,127143,Pleuronectes platessa,0.0000,0.5000,4.3187,18.3593,48.8954,37.9154,20.8304,3.5808,0.6000,0.0000,1.0000,20170914
NS-IBTS,2015,1,8,43F9,126417,Clupea harengus,0.0000,1293.9673,2.0327,0.0000,0.0000,0.0000,,,,,,20170914
NS-IBTS,2015,1,8,43F9,126425,Sprattus sprattus,0.0000,1749.3526,191.7209,14.1137,0.6419,0.3209,0.0000,,,,,20170914
NS-IBTS,2015,1,8,43F9,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,43F9,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,43F9,126438,Merlangius merlangus,0.0000,2.5714,0.4286,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,43F9,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170914
NS-IBTS,2015,1,8,43F9,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,43F9,127023,Scomber scombrus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,43F9,127143,Pleuronectes platessa,0.0000,0.0000,6.1441,90.7392,172.9750,107.3840,34.9004,7.1071,0.7500,0.0000,0.0000,20170914
NS-IBTS,2015,1,8,44F8,126417,Clupea harengus,0.0000,130.0512,665.1667,23.4218,1.8188,1.1016,,,,,,20170914
NS-IBTS,2015,1,8,44F8,126425,Sprattus sprattus,0.0000,33.4610,9.8721,0.8871,0.0755,0.0377,0.0000,,,,,20170914
NS-IBTS,2015,1,8,44F8,126436,Gadus morhua,0.0000,35.8571,11.9405,2.7857,1.9167,0.6111,1.5556,,,,,20170914
NS-IBTS,2015,1,8,44F8,126437,Melanogrammus aeglefinus,0.0000,3.6865,11.7802,3.9921,9.2508,3.1794,2.7778,,,,,20170914
NS-IBTS,2015,1,8,44F8,126438,Merlangius merlangus,0.0000,4.0942,352.4371,86.1854,12.9083,3.7432,0.0952,,,,,20170914
NS-IBTS,2015,1,8,44F8,126441,Pollachius virens,0.0000,0.0000,0.0444,0.9502,2.3083,2.9725,2.6856,0.5643,0.4745,0.0000,0.0000,20170914
NS-IBTS,2015,1,8,44F8,126444,Trisopterus esmarkii,0.0000,785.2200,66.3375,18.4125,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,44F8,127023,Scomber scombrus,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,0.0000,,,,,20170914
NS-IBTS,2015,1,8,44F8,127143,Pleuronectes platessa,0.0000,0.0000,5.2326,16.2014,31.0267,29.5930,18.3226,3.5237,0.7667,0.0000,0.0000,20170914
NS-IBTS,2015,1,8,44F9,126417,Clupea harengus,0.0000,5094.8331,36328.6333,3317.8934,439.1889,95.4679,,,,,,20170914
NS-IBTS,2015,1,8,44F9,126425,Sprattus sprattus,0.0000,272.1693,39.9720,3.3586,0.2721,0.0948,0.0000,,,,,20170914
NS-IBTS,2015,1,8,44F9,126436,Gadus morhua,0.0000,25.9682,23.8294,1.9167,0.2857,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,44F9,126437,Melanogrammus aeglefinus,0.0000,11.2500,39.6500,8.7619,10.7762,2.2286,0.0000,,,,,20170914
NS-IBTS,2015,1,8,44F9,126438,Merlangius merlangus,0.0000,3.9008,297.2555,349.0417,114.4294,38.0917,1.4541,,,,,20170914
NS-IBTS,2015,1,8,44F9,126441,Pollachius virens,0.0000,0.0000,0.1333,1.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170914
NS-IBTS,2015,1,8,44F9,126444,Trisopterus esmarkii,0.0000,205.3433,18.0000,6.6667,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,44F9,127023,Scomber scombrus,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,44F9,127143,Pleuronectes platessa,0.0000,0.0000,1.1048,2.9865,7.4874,6.8720,3.5790,0.5703,0.0667,0.0000,0.0000,20170914
NS-IBTS,2015,1,8,44G0,126417,Clupea harengus,0.0000,3447.6853,267.4191,27.1539,5.5236,6.4823,,,,,,20170914
NS-IBTS,2015,1,8,44G0,126425,Sprattus sprattus,0.0000,1471.8099,454.6696,58.5646,7.2150,2.6809,0.1250,,,,,20170914
NS-IBTS,2015,1,8,44G0,126436,Gadus morhua,0.0000,18.5655,32.2783,19.2545,11.8381,0.9304,0.6333,,,,,20170914
NS-IBTS,2015,1,8,44G0,126437,Melanogrammus aeglefinus,0.0000,9.0035,20.3632,1.4179,1.4863,0.6875,0.2917,,,,,20170914
NS-IBTS,2015,1,8,44G0,126438,Merlangius merlangus,0.0000,27.1492,703.9258,163.3461,13.5701,3.0386,0.2077,,,,,20170914
NS-IBTS,2015,1,8,44G0,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0147,0.4265,0.0588,0.0000,0.0000,0.0000,0.0000,0.0000,20170914
NS-IBTS,2015,1,8,44G0,126444,Trisopterus esmarkii,0.0000,216.9225,3.9275,0.2500,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,44G0,127023,Scomber scombrus,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,44G0,127143,Pleuronectes platessa,0.0000,0.8750,2.6861,8.6109,15.3799,12.5817,5.8448,1.1341,0.1375,0.2500,0.0000,20170914
NS-IBTS,2015,1,8,44G1,126417,Clupea harengus,0.0000,1228.0867,134.0126,5.6384,1.7815,1.3684,,,,,,20170914
NS-IBTS,2015,1,8,44G1,126425,Sprattus sprattus,0.0000,1128.3325,295.5079,34.9281,3.6142,1.4586,0.7763,,,,,20170914
NS-IBTS,2015,1,8,44G1,126436,Gadus morhua,0.0000,9.2500,1.9167,13.9583,21.2268,6.9482,2.2000,,,,,20170914
NS-IBTS,2015,1,8,44G1,126437,Melanogrammus aeglefinus,0.0000,7.0565,15.9435,0.2250,1.2750,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,44G1,126438,Merlangius merlangus,0.0000,70.0123,901.7635,359.6450,17.8274,2.0119,0.0000,,,,,20170914
NS-IBTS,2015,1,8,44G1,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170914
NS-IBTS,2015,1,8,44G1,126444,Trisopterus esmarkii,0.0000,27.7500,5.8750,0.8750,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,44G1,127023,Scomber scombrus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,44G1,127143,Pleuronectes platessa,0.0000,0.7500,6.4206,14.2000,19.7572,13.5422,5.3923,0.8376,0.1000,1.0000,0.0000,20170914
NS-IBTS,2015,1,8,45F9,126417,Clupea harengus,0.0000,1.9756,37.4033,34.4295,15.5863,38.6052,,,,,,20170914
NS-IBTS,2015,1,8,45F9,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,45F9,126436,Gadus morhua,0.0000,0.6429,63.8809,16.2798,5.3381,0.4583,0.4000,,,,,20170914
NS-IBTS,2015,1,8,45F9,126437,Melanogrammus aeglefinus,0.0000,9.5575,41.8758,21.6190,36.0762,7.7048,2.1667,,,,,20170914
NS-IBTS,2015,1,8,45F9,126438,Merlangius merlangus,0.0000,0.0000,2.0000,17.9841,12.2897,4.2500,0.4762,,,,,20170914
NS-IBTS,2015,1,8,45F9,126441,Pollachius virens,0.0000,0.0000,0.0000,2.4615,1.0032,1.7896,1.2193,0.2632,0.2632,0.0000,0.0000,20170914
NS-IBTS,2015,1,8,45F9,126444,Trisopterus esmarkii,0.0000,319.8250,16.0000,14.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,45F9,127023,Scomber scombrus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,45F9,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.7892,2.4484,2.0795,1.3162,0.2667,0.1000,0.0000,0.0000,20170914
NS-IBTS,2015,1,8,45G0,126417,Clupea harengus,0.0000,195.7922,192.0432,26.4604,5.7238,7.3137,,,,,,20170914
NS-IBTS,2015,1,8,45G0,126425,Sprattus sprattus,0.0000,58.0636,27.5206,3.4370,0.7012,0.2776,0.0000,,,,,20170914
NS-IBTS,2015,1,8,45G0,126436,Gadus morhua,0.0000,3.3333,4.8492,19.6746,11.4627,1.7913,0.2222,,,,,20170914
NS-IBTS,2015,1,8,45G0,126437,Melanogrammus aeglefinus,0.0000,0.8148,3.9074,1.8111,0.1333,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,45G0,126438,Merlangius merlangus,0.0000,1.4048,80.8175,33.4259,8.4987,2.9960,0.1905,,,,,20170914
NS-IBTS,2015,1,8,45G0,126441,Pollachius virens,0.0000,0.0000,0.0000,0.2792,0.8998,1.1423,1.1395,0.6931,0.4175,0.0000,0.0952,20170914
NS-IBTS,2015,1,8,45G0,126444,Trisopterus esmarkii,0.0000,163.7633,16.1667,3.5000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,45G0,127023,Scomber scombrus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,45G0,127143,Pleuronectes platessa,0.0000,0.3333,0.9048,1.4056,2.9730,2.1592,0.8395,0.0513,0.0000,0.0000,0.0000,20170914
NS-IBTS,2015,1,8,45G1,126417,Clupea harengus,0.0000,615.5178,195.6917,17.3589,2.2625,2.6124,,,,,,20170914
NS-IBTS,2015,1,8,45G1,126425,Sprattus sprattus,0.0000,123.4774,29.1093,3.6581,0.5226,0.2327,0.0000,,,,,20170914
NS-IBTS,2015,1,8,45G1,126436,Gadus morhua,0.0000,53.5556,10.5159,8.3333,2.8333,0.0952,0.6667,,,,,20170914
NS-IBTS,2015,1,8,45G1,126437,Melanogrammus aeglefinus,0.0000,127.9349,200.4051,0.3333,0.3333,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,45G1,126438,Merlangius merlangus,0.0000,95.4269,995.0029,180.1046,26.6105,8.0418,0.0000,,,,,20170914
NS-IBTS,2015,1,8,45G1,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170914
NS-IBTS,2015,1,8,45G1,126444,Trisopterus esmarkii,0.0000,54.9350,3.1483,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,45G1,127023,Scomber scombrus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,45G1,127143,Pleuronectes platessa,0.0000,1.6667,8.6634,11.1527,8.3336,4.4492,0.9566,0.1111,0.0000,0.0000,0.0000,20170914
NS-IBTS,2015,1,8,46G0,126417,Clupea harengus,0.0000,260.4015,179.3422,15.0210,2.8249,1.7437,,,,,,20170914
NS-IBTS,2015,1,8,46G0,126425,Sprattus sprattus,0.0000,130.2079,34.7272,4.7143,0.7522,0.2650,0.0000,,,,,20170914
NS-IBTS,2015,1,8,46G0,126436,Gadus morhua,0.0000,30.3175,32.6190,15.4563,2.7183,0.2222,0.0000,,,,,20170914
NS-IBTS,2015,1,8,46G0,126437,Melanogrammus aeglefinus,0.0000,38.0608,41.0058,1.4032,1.5302,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,46G0,126438,Merlangius merlangus,0.0000,105.2580,872.8646,338.2066,62.5605,24.0468,0.0000,,,,,20170914
NS-IBTS,2015,1,8,46G0,126441,Pollachius virens,0.0000,0.0000,0.0000,0.6667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170914
NS-IBTS,2015,1,8,46G0,126444,Trisopterus esmarkii,0.0000,31.0000,3.1667,0.5000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,46G0,127023,Scomber scombrus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,8,46G0,127143,Pleuronectes platessa,0.0000,1.0000,24.2171,31.8078,30.1777,17.7256,6.4432,1.0286,0.2667,0.0000,0.0000,20170914
NS-IBTS,2015,1,9,41G0,126417,Clupea harengus,0.0000,8088.2798,232.6444,15.3507,4.4850,0.0000,,,,,,20170914
NS-IBTS,2015,1,9,41G0,126425,Sprattus sprattus,0.0000,181.3364,761.8415,95.4522,75.6998,737.9025,152.4275,,,,,20170914
NS-IBTS,2015,1,9,41G0,126436,Gadus morhua,0.0000,2.9722,2.8889,7.3214,4.5095,7.8079,8.5000,,,,,20170914
NS-IBTS,2015,1,9,41G0,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,9,41G0,126438,Merlangius merlangus,0.0000,11.7500,222.6944,21.8056,1.7500,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,9,41G0,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170914
NS-IBTS,2015,1,9,41G0,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,9,41G0,127023,Scomber scombrus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,9,41G0,127143,Pleuronectes platessa,0.0000,0.6667,103.9360,269.1041,172.5417,135.7187,87.4580,79.7501,46.5795,12.4556,79.7896,20170914
NS-IBTS,2015,1,9,41G1,126417,Clupea harengus,0.0000,8540.5794,445.0020,166.9697,21.4640,270.5750,,,,,,20170914
NS-IBTS,2015,1,9,41G1,126425,Sprattus sprattus,0.0000,47.8029,376.0885,44.4544,46.7025,444.2869,132.0597,,,,,20170914
NS-IBTS,2015,1,9,41G1,126436,Gadus morhua,0.0000,18.2837,21.8921,13.7064,2.8666,1.1262,0.1250,,,,,20170914
NS-IBTS,2015,1,9,41G1,126437,Melanogrammus aeglefinus,0.0000,1.5000,0.5000,0.2000,1.3000,0.0000,0.5000,,,,,20170914
NS-IBTS,2015,1,9,41G1,126438,Merlangius merlangus,0.0000,27.5444,916.8717,367.7208,76.9688,1.5394,0.0000,,,,,20170914
NS-IBTS,2015,1,9,41G1,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170914
NS-IBTS,2015,1,9,41G1,126444,Trisopterus esmarkii,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,9,41G1,127023,Scomber scombrus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,9,41G1,127143,Pleuronectes platessa,0.0000,0.0000,21.4055,173.6265,114.9615,83.5445,37.8873,54.9998,19.9628,15.6887,50.5182,20170914
NS-IBTS,2015,1,9,41G2,126417,Clupea harengus,0.0000,107529.2458,1624.4154,261.1000,96.2538,0.0000,,,,,,20170914
NS-IBTS,2015,1,9,41G2,126425,Sprattus sprattus,0.0000,6639.1563,247.0301,22.1136,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,9,41G2,126436,Gadus morhua,0.0000,6.7877,13.4306,69.2995,25.7729,9.3343,3.3750,,,,,20170914
NS-IBTS,2015,1,9,41G2,126437,Melanogrammus aeglefinus,0.0000,2.3750,1.6250,2.6667,5.5333,1.5500,2.2500,,,,,20170914
NS-IBTS,2015,1,9,41G2,126438,Merlangius merlangus,0.0000,47.8313,781.2437,223.8150,36.1781,0.8669,0.0000,,,,,20170914
NS-IBTS,2015,1,9,41G2,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170914
NS-IBTS,2015,1,9,41G2,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,9,41G2,127023,Scomber scombrus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170914
NS-IBTS,2015,1,9,41G2,127143,Pleuronectes platessa,0.0000,0.0000,0.2476,5.5454,11.0702,7.7363,4.2260,4.9960,2.3613,1.4719,4.3453,20170914
NS-IBTS,2015,1,9,42G1,126417,Clupea harengus,0.0000,3554.4474,183.0120,20.6812,6.5361,0.0000,,,,,,20170914
NS-IBTS,2015,1,9,42G1,126425,Sprattus sprattus,0.0000,4.0340,44.2118,2.9670,0.5063,22.0352,16.8924,,,,,20170914
NS-IBTS,2015,1,9,42G1,126436,Gadus morhua,0.0000,12.9444,14.1992,47.2809,25.0953,11.7857,4.6944,,,,,20170914
NS-IBTS,2015,1,9,42G1,126437,Melanogrammus aeglefinus,0.0000,86.4335,76.1287,16.0000,4.5111,1.9333,0.6667,,,,,20170914
NS-IBTS,2015,1,9,42G1,126438,Merlangius merlangus,0.0000,30.7646,965.7754,333.1501,51.8210,2.0689,0.0000,,,,,20170914
NS-IBTS,2015,1,9,42G1,126441,Pollachius virens,0.0000,0.0000,0.6667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170914
